tweet_id,followers_count,friends_count,favorite_count,retweet_count,created_at
673688752737402881,8960775,17,1182,457,2015-12-07 02:21:29+00:00
673689733134946305,8960775,17,1630,597,2015-12-07 02:25:23+00:00
673697980713705472,8960775,17,3691,1800,2015-12-07 02:58:09+00:00
673700254269775872,8960775,17,1342,528,2015-12-07 03:07:12+00:00
673705679337693185,8960775,17,1181,379,2015-12-07 03:28:45+00:00
673707060090052608,8960775,17,1035,359,2015-12-07 03:34:14+00:00
673708611235921920,8960775,17,1001,264,2015-12-07 03:40:24+00:00
673709992831262724,8960775,17,787,246,2015-12-07 03:45:53+00:00
673711475735838725,8960775,17,976,276,2015-12-07 03:51:47+00:00
673715861853720576,8960775,17,3300,1906,2015-12-07 04:09:13+00:00
673716320723169284,8960775,17,2900,699,2015-12-07 04:11:02+00:00
673887867907739649,8960775,17,881,236,2015-12-07 15:32:42+00:00
673906403526995968,8960775,17,2970,1521,2015-12-07 16:46:21+00:00
673919437611909120,8960775,17,1102,343,2015-12-07 17:38:09+00:00
673956914389192708,8960775,17,1830,884,2015-12-07 20:07:04+00:00
674008982932058114,8960775,17,1127,327,2015-12-07 23:33:58+00:00
674014384960745472,8960775,17,1465,591,2015-12-07 23:55:26+00:00
674019345211760640,8960775,17,1063,283,2015-12-08 00:15:09+00:00
674024893172875264,8960775,17,1664,1136,2015-12-08 00:37:11+00:00
674036086168010753,8960775,17,804,189,2015-12-08 01:21:40+00:00
674038233588723717,8960775,17,1033,394,2015-12-08 01:30:12+00:00
674042553264685056,8960775,17,677,116,2015-12-08 01:47:22+00:00
674045139690631169,8960775,17,1321,595,2015-12-08 01:57:39+00:00
674051556661161984,8960775,17,1361,455,2015-12-08 02:23:09+00:00
674053186244734976,8960775,17,3093,1195,2015-12-08 02:29:37+00:00
674063288070742018,8960775,17,5967,2017,2015-12-08 03:09:46+00:00
674075285688614912,8960775,17,934,261,2015-12-08 03:57:26+00:00
674082852460433408,8960775,17,718,151,2015-12-08 04:27:30+00:00
674255168825880576,8960775,17,1370,499,2015-12-08 15:52:13+00:00
674262580978937856,8960775,17,1236,418,2015-12-08 16:21:41+00:00
674265582246694913,8960775,17,1526,779,2015-12-08 16:33:36+00:00
674269164442398721,8960775,17,858,213,2015-12-08 16:47:50+00:00
674271431610523648,8960775,17,1459,678,2015-12-08 16:56:51+00:00
674291837063053312,8960775,17,13752,5423,2015-12-08 18:17:56+00:00
674307341513269249,8960775,17,10644,6419,2015-12-08 19:19:32+00:00
674318007229923329,8960775,17,1324,479,2015-12-08 20:01:55+00:00
674330906434379776,8960775,17,535,71,2015-12-08 20:53:11+00:00
674372068062928900,8960775,17,800,294,2015-12-08 23:36:44+00:00
674394782723014656,8960775,17,1413,525,2015-12-09 01:07:00+00:00
674410619106390016,8960775,17,1134,425,2015-12-09 02:09:56+00:00
674416750885273600,8960775,17,649,126,2015-12-09 02:34:18+00:00
674422304705744896,8960775,17,1345,498,2015-12-09 02:56:22+00:00
674436901579923456,8960775,17,1039,360,2015-12-09 03:54:22+00:00
674447403907457024,8960775,17,999,333,2015-12-09 04:36:06+00:00
674468880899788800,8960775,17,5855,1884,2015-12-09 06:01:26+00:00
674606911342424069,8960775,17,878,93,2015-12-09 15:09:55+00:00
674632714662858753,8960775,17,1408,533,2015-12-09 16:52:27+00:00
674638615994089473,8960775,17,1582,543,2015-12-09 17:15:54+00:00
674644256330530816,8960775,17,973,254,2015-12-09 17:38:19+00:00
674646392044941312,8960775,17,1351,451,2015-12-09 17:46:48+00:00
674664755118911488,8960775,17,858,224,2015-12-09 18:59:46+00:00
674670581682434048,8960775,17,1512,601,2015-12-09 19:22:56+00:00
674690135443775488,8960775,17,1072,438,2015-12-09 20:40:38+00:00
674737130913071104,8960775,17,606,81,2015-12-09 23:47:22+00:00
674739953134403584,8960775,17,1028,357,2015-12-09 23:58:35+00:00
674742531037511680,8960775,17,452,48,2015-12-10 00:08:50+00:00
674743008475090944,8960775,17,1308,503,2015-12-10 00:10:43+00:00
674752233200820224,8960775,17,1368,426,2015-12-10 00:47:23+00:00
674754018082705410,8960775,17,1280,405,2015-12-10 00:54:28+00:00
674764817387900928,8960775,17,744,217,2015-12-10 01:37:23+00:00
674767892831932416,8960775,17,1704,725,2015-12-10 01:49:36+00:00
674774481756377088,8960775,17,1035,436,2015-12-10 02:15:47+00:00
674781762103414784,8960775,17,1886,1108,2015-12-10 02:44:43+00:00
674788554665512960,8960775,17,760,194,2015-12-10 03:11:43+00:00
674790488185167872,8960775,17,1034,231,2015-12-10 03:19:24+00:00
674793399141146624,8960775,17,2349,1009,2015-12-10 03:30:58+00:00
674800520222154752,8960775,17,2828,794,2015-12-10 03:59:15+00:00
674805413498527744,8960775,17,805,333,2015-12-10 04:18:42+00:00
674999807681908736,8960775,17,2105,1025,2015-12-10 17:11:09+00:00
675003128568291329,8960775,17,1466,429,2015-12-10 17:24:21+00:00
675006312288268288,8960775,17,919,208,2015-12-10 17:37:00+00:00
675015141583413248,8961290,17,2534,1100,2015-12-10 18:12:05+00:00
675047298674663426,8960775,17,992,297,2015-12-10 20:19:52+00:00
675109292475830276,8960775,17,2634,1050,2015-12-11 00:26:12+00:00
675111688094527488,8960775,17,901,232,2015-12-11 00:35:44+00:00
675113801096802304,8960775,17,1829,731,2015-12-11 00:44:07+00:00
675135153782571009,8960775,17,1222,440,2015-12-11 02:08:58+00:00
675145476954566656,8960775,17,2013,834,2015-12-11 02:49:59+00:00
675146535592706048,8960775,17,1111,272,2015-12-11 02:54:12+00:00
675147105808306176,8960775,17,886,216,2015-12-11 02:56:28+00:00
675149409102012420,8960775,17,3510,1581,2015-12-11 03:05:37+00:00
675153376133427200,8960775,17,5872,2394,2015-12-11 03:21:23+00:00
675166823650848770,8960775,17,3332,1469,2015-12-11 04:14:49+00:00
675334060156301312,8960775,17,2604,1203,2015-12-11 15:19:21+00:00
675349384339542016,8960775,17,3705,2120,2015-12-11 16:20:15+00:00
675354435921575936,8960775,17,30642,15641,2015-12-11 16:40:19+00:00
675362609739206656,8960775,17,998,211,2015-12-11 17:12:48+00:00
675372240448454658,8960775,17,1595,488,2015-12-11 17:51:04+00:00
675432746517426176,8960775,17,1430,534,2015-12-11 21:51:30+00:00
675483430902214656,8960775,17,1737,906,2015-12-12 01:12:54+00:00
675489971617296384,8960775,17,1215,556,2015-12-12 01:38:53+00:00
675497103322386432,8960775,17,2960,1207,2015-12-12 02:07:14+00:00
675501075957489664,8960775,17,16207,5481,2015-12-12 02:23:01+00:00
675517828909424640,8960775,17,1220,436,2015-12-12 03:29:35+00:00
675522403582218240,8960775,17,980,266,2015-12-12 03:47:46+00:00
675531475945709568,8960775,17,1119,358,2015-12-12 04:23:49+00:00
675534494439489536,8960775,17,1742,382,2015-12-12 04:35:48+00:00
675706639471788032,8960775,17,615,87,2015-12-12 15:59:51+00:00
675707330206547968,8960775,17,1872,640,2015-12-12 16:02:36+00:00
675710890956750848,8960775,17,1774,763,2015-12-12 16:16:45+00:00
675740360753160193,8960775,17,1110,317,2015-12-12 18:13:51+00:00
675781562965868544,8960775,17,1533,438,2015-12-12 20:57:34+00:00
675798442703122432,8960775,17,9693,3208,2015-12-12 22:04:39+00:00
675820929667219457,8960775,17,990,223,2015-12-12 23:34:00+00:00
675822767435051008,8960775,17,1439,505,2015-12-12 23:41:18+00:00
675845657354215424,8960775,17,2144,818,2015-12-13 01:12:15+00:00
675849018447167488,8960775,17,900,133,2015-12-13 01:25:37+00:00
675853064436391936,8960775,17,2543,1200,2015-12-13 01:41:41+00:00
675870721063669760,8960775,17,1547,529,2015-12-13 02:51:51+00:00
675878199931371520,8960775,17,3948,1313,2015-12-13 03:21:34+00:00
675888385639251968,8960775,17,2246,889,2015-12-13 04:02:03+00:00
675891555769696257,8960775,17,2010,804,2015-12-13 04:14:39+00:00
675898130735476737,8960775,17,1528,531,2015-12-13 04:40:46+00:00
676089483918516224,8960775,17,1241,410,2015-12-13 17:21:08+00:00
676098748976615425,8960775,17,2828,1319,2015-12-13 17:57:57+00:00
676101918813499392,8960775,17,2681,1098,2015-12-13 18:10:33+00:00
676121918416756736,8960775,17,2050,1094,2015-12-13 19:30:01+00:00
676146341966438401,8960775,17,1819,626,2015-12-13 21:07:04+00:00
676191832485810177,8960775,17,2148,971,2015-12-14 00:07:50+00:00
676215927814406144,8960775,17,1643,540,2015-12-14 01:43:35+00:00
676219687039057920,8960775,17,72544,29180,2015-12-14 01:58:31+00:00
676237365392908289,8960775,17,1146,265,2015-12-14 03:08:46+00:00
676263575653122048,8960775,17,1983,507,2015-12-14 04:52:55+00:00
676430933382295552,8960775,17,1328,319,2015-12-14 15:57:56+00:00
676440007570247681,8960775,17,1636,620,2015-12-14 16:34:00+00:00
676470639084101634,8960775,17,11037,4404,2015-12-14 18:35:43+00:00
676496375194980353,8960775,17,1447,501,2015-12-14 20:17:59+00:00
676533798876651520,8960775,17,1781,519,2015-12-14 22:46:41+00:00
676575501977128964,8960775,17,2439,1052,2015-12-15 01:32:24+00:00
676582956622721024,8960775,17,1128,256,2015-12-15 02:02:01+00:00
676588346097852417,8960775,17,2192,736,2015-12-15 02:23:26+00:00
676590572941893632,8960775,17,873,115,2015-12-15 02:32:17+00:00
676593408224403456,8960775,17,4336,2017,2015-12-15 02:43:33+00:00
676603393314578432,8960775,17,1104,360,2015-12-15 03:23:14+00:00
676606785097199616,8960775,17,1806,409,2015-12-15 03:36:42+00:00
676613908052996102,8960775,17,1032,187,2015-12-15 04:05:01+00:00
676617503762681856,8960775,17,2731,899,2015-12-15 04:19:18+00:00
676776431406465024,8960775,17,4746,1908,2015-12-15 14:50:49+00:00
676811746707918848,8960775,17,1359,405,2015-12-15 17:11:09+00:00
676819651066732545,8960775,17,1731,624,2015-12-15 17:42:34+00:00
676821958043033607,8960775,17,21701,14592,2015-12-15 17:51:44+00:00
676864501615042560,8960775,17,1984,661,2015-12-15 20:40:47+00:00
676897532954456065,8960775,17,2135,686,2015-12-15 22:52:02+00:00
676916996760600576,8960775,17,2821,1711,2015-12-16 00:09:23+00:00
676936541936185344,8960775,17,12106,4671,2015-12-16 01:27:03+00:00
676942428000112642,8960775,17,1968,703,2015-12-16 01:50:26+00:00
676946864479084545,8960775,17,1647,344,2015-12-16 02:08:04+00:00
676948236477857792,8960775,17,2052,812,2015-12-16 02:13:31+00:00
676949632774234114,8960775,17,1246,372,2015-12-16 02:19:04+00:00
676975532580409345,8960773,17,2637,1009,2015-12-16 04:01:59+00:00
677187300187611136,8960773,17,2592,859,2015-12-16 18:03:28+00:00
677228873407442944,8960773,17,3379,1549,2015-12-16 20:48:40+00:00
677269281705472000,8960773,17,1878,669,2015-12-16 23:29:14+00:00
677301033169788928,8960773,17,1170,382,2015-12-17 01:35:24+00:00
677314812125323265,8960773,17,1572,504,2015-12-17 02:30:09+00:00
677328882937298944,8960773,17,3482,1424,2015-12-17 03:26:04+00:00
677331501395156992,8960773,17,1038,222,2015-12-17 03:36:28+00:00
677334615166730240,8960773,17,1280,269,2015-12-17 03:48:51+00:00
677335745548390400,8960773,17,2891,1652,2015-12-17 03:53:20+00:00
677530072887205888,8960773,17,1017,217,2015-12-17 16:45:31+00:00
677547928504967168,8960773,17,6599,3475,2015-12-17 17:56:29+00:00
677557565589463040,8960773,17,2334,1091,2015-12-17 18:34:46+00:00
677565715327688705,8960773,17,1241,434,2015-12-17 19:07:09+00:00
677573743309385728,8960773,17,2038,658,2015-12-17 19:39:03+00:00
677644091929329666,8960773,17,1774,763,2015-12-18 00:18:36+00:00
677662372920729601,8960773,17,1852,894,2015-12-18 01:31:14+00:00
677673981332312066,8960773,17,3168,1418,2015-12-18 02:17:22+00:00
677687604918272002,8960773,17,2380,798,2015-12-18 03:11:30+00:00
677698403548192770,8960773,17,1174,303,2015-12-18 03:54:25+00:00
677700003327029250,8960773,17,3229,1365,2015-12-18 04:00:46+00:00
677716515794329600,8960773,17,2902,923,2015-12-18 05:06:23+00:00
677895101218201600,8960773,17,4592,1956,2015-12-18 16:56:01+00:00
677918531514703872,8960773,17,1276,384,2015-12-18 18:29:07+00:00
677961670166224897,8960773,17,3259,1598,2015-12-18 21:20:32+00:00
678021115718029313,8960773,17,12958,5964,2015-12-19 01:16:45+00:00
678023323247357953,8960773,17,1820,356,2015-12-19 01:25:31+00:00
678255464182861824,8960773,17,1515,348,2015-12-19 16:47:58+00:00
678278586130948096,8960773,17,10912,5778,2015-12-19 18:19:51+00:00
678334497360859136,8960773,17,1238,236,2015-12-19 22:02:01+00:00
678341075375947776,8960773,17,1647,506,2015-12-19 22:28:09+00:00
678380236862578688,8960773,17,2318,852,2015-12-20 01:03:46+00:00
678389028614488064,8960773,17,1776,401,2015-12-20 01:38:42+00:00
678396796259975168,8960773,17,1522,396,2015-12-20 02:09:34+00:00
678399652199309312,8960773,17,76549,30134,2015-12-20 02:20:55+00:00
678410210315247616,8960773,17,4009,1706,2015-12-20 03:02:53+00:00
678424312106393600,8960773,17,5220,2410,2015-12-20 03:58:55+00:00
678446151570427904,8960773,17,3823,1452,2015-12-20 05:25:42+00:00
678643457146150913,8960773,17,1963,383,2015-12-20 18:29:43+00:00
678675843183484930,8960773,17,2730,1387,2015-12-20 20:38:24+00:00
678708137298427904,8960773,17,5349,2302,2015-12-20 22:46:44+00:00
678740035362037760,8960773,17,3585,1573,2015-12-21 00:53:29+00:00
678755239630127104,8960774,17,6771,3100,2015-12-21 01:53:54+00:00
678764513869611008,8960774,17,1557,442,2015-12-21 02:30:45+00:00
678767140346941444,8960774,17,3374,1291,2015-12-21 02:41:11+00:00
678774928607469569,8960774,17,2690,858,2015-12-21 03:12:08+00:00
678798276842360832,8960774,17,3312,1096,2015-12-21 04:44:55+00:00
678800283649069056,8960774,17,2463,855,2015-12-21 04:52:53+00:00
678969228704284672,8960774,17,1564,433,2015-12-21 16:04:13+00:00
678991772295516161,8960774,17,2181,1095,2015-12-21 17:33:48+00:00
679001094530465792,8960774,17,2723,1163,2015-12-21 18:10:50+00:00
679047485189439488,8960774,17,2152,627,2015-12-21 21:15:11+00:00
679062614270468097,8960774,17,16221,7647,2015-12-21 22:15:18+00:00
679111216690831360,8960774,17,5701,2455,2015-12-22 01:28:25+00:00
679132435750195208,8960774,17,2854,1101,2015-12-22 02:52:45+00:00
679148763231985668,8960774,17,2676,972,2015-12-22 03:57:37+00:00
679158373988876288,8960774,17,20373,7639,2015-12-22 04:35:49+00:00
679405845277462528,8960774,17,2273,1142,2015-12-22 20:59:10+00:00
679462823135686656,8960774,17,30185,17842,2015-12-23 00:45:35+00:00
679475951516934144,8960774,17,2010,611,2015-12-23 01:37:45+00:00
679503373272485890,8960774,17,3039,1398,2015-12-23 03:26:43+00:00
679511351870550016,8960774,17,3234,1201,2015-12-23 03:58:25+00:00
679527802031484928,8960774,17,2533,687,2015-12-23 05:03:47+00:00
679530280114372609,8960774,17,4576,1979,2015-12-23 05:13:38+00:00
679722016581222400,8960774,17,1600,447,2015-12-23 17:55:32+00:00
679729593985699840,8960774,17,2079,789,2015-12-23 18:25:38+00:00
679736210798047232,8960774,17,2007,752,2015-12-23 18:51:56+00:00
679777920601223168,8960774,17,2992,1045,2015-12-23 21:37:40+00:00
679828447187857408,8960774,17,34727,13343,2015-12-24 00:58:27+00:00
679844490799091713,8960774,17,2278,723,2015-12-24 02:02:12+00:00
679854723806179328,8960774,17,2745,1166,2015-12-24 02:42:51+00:00
679862121895714818,8960774,17,2368,589,2015-12-24 03:12:15+00:00
679872969355714560,8960774,17,2116,640,2015-12-24 03:55:21+00:00
679877062409191424,8960774,17,1898,620,2015-12-24 04:11:37+00:00
680070545539371008,8960774,17,2489,819,2015-12-24 17:00:27+00:00
680085611152338944,8960774,17,12315,8577,2015-12-24 18:00:19+00:00
680100725817409536,8960774,17,3454,1309,2015-12-24 19:00:23+00:00
680115823365742593,8960774,17,2617,864,2015-12-24 20:00:22+00:00
680130881361686529,8960774,17,2208,897,2015-12-24 21:00:12+00:00
680145970311643136,8960774,17,3465,1666,2015-12-24 22:00:10+00:00
680161097740095489,8960773,17,2239,703,2015-12-24 23:00:17+00:00
680176173301628928,8960773,17,3742,1472,2015-12-25 00:00:11+00:00
680191257256136705,8960773,17,2075,478,2015-12-25 01:00:07+00:00
680206703334408192,8960773,17,2721,1108,2015-12-25 02:01:30+00:00
680221482581123072,8960773,17,1421,281,2015-12-25 03:00:14+00:00
680440374763077632,8960773,17,1402,477,2015-12-25 17:30:01+00:00
680473011644985345,8960773,17,2450,719,2015-12-25 19:39:43+00:00
680494726643068929,8960773,17,1660,463,2015-12-25 21:06:00+00:00
680497766108381184,8960773,17,4078,1820,2015-12-25 21:18:05+00:00
680583894916304897,8960773,17,3488,1266,2015-12-26 03:00:19+00:00
680609293079592961,8960773,17,2523,664,2015-12-26 04:41:15+00:00
680798457301471234,8960773,17,2740,988,2015-12-26 17:12:55+00:00
680801747103793152,8960773,17,2292,781,2015-12-26 17:25:59+00:00
680805554198020098,8960773,17,2072,637,2015-12-26 17:41:07+00:00
680836378243002368,8960773,17,3325,1257,2015-12-26 19:43:36+00:00
680889648562991104,8960773,17,1699,352,2015-12-26 23:15:17+00:00
680913438424612864,8960773,17,2321,591,2015-12-27 00:49:49+00:00
680934982542561280,8960773,17,2013,415,2015-12-27 02:15:25+00:00
680940246314430465,8960773,17,3069,993,2015-12-27 02:36:20+00:00
680959110691590145,8960773,17,4415,1915,2015-12-27 03:51:18+00:00
680970795137544192,8960773,17,2322,623,2015-12-27 04:37:44+00:00
681193455364796417,8960773,17,3559,1405,2015-12-27 19:22:30+00:00
681231109724700672,8960773,17,2324,464,2015-12-27 21:52:07+00:00
681242418453299201,8960773,17,1430,502,2015-12-27 22:37:04+00:00
681261549936340994,8960773,17,1405,254,2015-12-27 23:53:05+00:00
681281657291280384,8960773,17,3111,1051,2015-12-28 01:12:59+00:00
681297372102656000,8960773,17,3090,906,2015-12-28 02:15:26+00:00
681302363064414209,8960773,17,3777,1732,2015-12-28 02:35:15+00:00
681320187870711809,8960773,17,2545,707,2015-12-28 03:46:05+00:00
681339448655802368,8960773,17,8946,3904,2015-12-28 05:02:37+00:00
681340665377193984,8960773,17,1581,261,2015-12-28 05:07:27+00:00
681523177663676416,8961288,17,13732,5486,2015-12-28 17:12:42+00:00
681579835668455424,8960773,17,3410,1241,2015-12-28 20:57:50+00:00
681610798867845120,8960773,17,1825,444,2015-12-28 23:00:52+00:00
681654059175129088,8960773,17,2528,871,2015-12-29 01:52:46+00:00
681679526984871937,8960773,17,1698,421,2015-12-29 03:33:58+00:00
681694085539872773,8960773,17,12325,3871,2015-12-29 04:31:49+00:00
681891461017812993,8960773,17,2384,779,2015-12-29 17:36:07+00:00
681981167097122816,8960773,17,2703,988,2015-12-29 23:32:35+00:00
682003177596559360,8960773,17,3002,1449,2015-12-30 01:00:03+00:00
682032003584274432,8960773,17,6329,1898,2015-12-30 02:54:35+00:00
682047327939461121,8960773,17,3073,898,2015-12-30 03:55:29+00:00
682059653698686977,8960773,17,4747,1599,2015-12-30 04:44:28+00:00
682088079302213632,8960773,17,17533,9398,2015-12-30 06:37:25+00:00
682242692827447297,8960773,17,3108,1096,2015-12-30 16:51:48+00:00
682259524040966145,8960773,17,3986,1140,2015-12-30 17:58:40+00:00
682303737705140231,8960773,17,2950,932,2015-12-30 20:54:22+00:00
682389078323662849,8960773,17,1605,448,2015-12-31 02:33:29+00:00
682393905736888321,8960773,17,2158,637,2015-12-31 02:52:40+00:00
682406705142087680,8960773,17,7283,1676,2015-12-31 03:43:31+00:00
682429480204398592,8960773,17,3314,1103,2015-12-31 05:14:01+00:00
682638830361513985,8960773,17,1990,564,2015-12-31 19:05:54+00:00
682662431982772225,8960773,17,2940,1032,2015-12-31 20:39:41+00:00
682697186228989953,8960773,17,1265,349,2015-12-31 22:57:47+00:00
682750546109968385,8960773,17,1461,418,2016-01-01 02:29:49+00:00
682788441537560576,8960773,17,2392,1064,2016-01-01 05:00:24+00:00
682808988178739200,8960773,17,1715,160,2016-01-01 06:22:03+00:00
682962037429899265,8960773,17,35358,15697,2016-01-01 16:30:13+00:00
683030066213818368,8960773,17,2088,713,2016-01-01 21:00:32+00:00
683078886620553216,8960773,17,1929,546,2016-01-02 00:14:32+00:00
683098815881154561,8960773,17,2095,627,2016-01-02 01:33:43+00:00
683111407806746624,8960773,17,3278,874,2016-01-02 02:23:45+00:00
683142553609318400,8960773,17,2762,993,2016-01-02 04:27:31+00:00
683357973142474752,8960773,17,2789,875,2016-01-02 18:43:31+00:00
683391852557561860,8960773,17,7357,2295,2016-01-02 20:58:09+00:00
683449695444799489,8960773,17,3738,1541,2016-01-03 00:47:59+00:00
683462770029932544,8960773,17,2337,645,2016-01-03 01:39:57+00:00
683481228088049664,8960773,17,2573,957,2016-01-03 02:53:17+00:00
683498322573824003,8960773,17,3059,924,2016-01-03 04:01:13+00:00
683515932363329536,8960773,17,7072,2768,2016-01-03 05:11:12+00:00
683742671509258241,8960773,17,6235,3172,2016-01-03 20:12:10+00:00
683773439333797890,8960773,17,3228,1289,2016-01-03 22:14:26+00:00
683828599284170753,8960773,17,2700,1013,2016-01-04 01:53:37+00:00
683834909291606017,8960773,17,2533,1074,2016-01-04 02:18:42+00:00
683849932751646720,8960773,17,2522,912,2016-01-04 03:18:23+00:00
683852578183077888,8960773,17,1875,331,2016-01-04 03:28:54+00:00
683857920510050305,8960773,17,3672,1074,2016-01-04 03:50:08+00:00
684097758874210310,8960773,17,3963,1377,2016-01-04 19:43:10+00:00
684122891630342144,8960773,17,1930,449,2016-01-04 21:23:02+00:00
684147889187209216,8960773,17,2887,1458,2016-01-04 23:02:22+00:00
684177701129875456,8960773,17,1949,632,2016-01-05 01:00:50+00:00
684188786104872960,8960773,17,3370,1113,2016-01-05 01:44:52+00:00
684195085588783105,8960773,17,1839,487,2016-01-05 02:09:54+00:00
684200372118904832,8960773,17,2076,997,2016-01-05 02:30:55+00:00
684222868335505415,8960773,17,3694,1306,2016-01-05 04:00:18+00:00
684225744407494656,8960773,17,1197,197,2016-01-05 04:11:44+00:00
684241637099323392,8960773,17,7825,3130,2016-01-05 05:14:53+00:00
684460069371654144,8960773,17,1906,537,2016-01-05 19:42:51+00:00
684481074559381504,8960773,17,3737,1124,2016-01-05 21:06:19+00:00
684538444857667585,8960773,17,2551,910,2016-01-06 00:54:18+00:00
684567543613382656,8960773,17,2899,1160,2016-01-06 02:49:55+00:00
684588130326986752,8960773,17,3962,1351,2016-01-06 04:11:43+00:00
684594889858887680,8960773,17,8562,3353,2016-01-06 04:38:35+00:00
684800227459624960,8960773,17,2629,956,2016-01-06 18:14:31+00:00
684830982659280897,8960773,17,33747,20745,2016-01-06 20:16:44+00:00
684880619965411328,8960773,17,2007,771,2016-01-06 23:33:58+00:00
684902183876321280,8960773,17,1799,506,2016-01-07 00:59:40+00:00
684914660081053696,8960773,17,3372,1395,2016-01-07 01:49:14+00:00
684926975086034944,8960773,17,3364,446,2016-01-07 02:38:10+00:00
684940049151070208,8960773,17,3090,998,2016-01-07 03:30:07+00:00
684959798585110529,8960773,17,6568,2995,2016-01-07 04:48:36+00:00
684969860808454144,8960773,17,2300,354,2016-01-07 05:28:35+00:00
685169283572338688,8960773,17,3967,1369,2016-01-07 18:41:01+00:00
685198997565345792,8960773,17,2251,641,2016-01-07 20:39:06+00:00
685268753634967552,8960773,17,2986,1146,2016-01-08 01:16:17+00:00
685307451701334016,8960773,17,2006,420,2016-01-08 03:50:03+00:00
685315239903100929,8960773,17,3172,1001,2016-01-08 04:21:00+00:00
685321586178670592,8960773,17,2553,602,2016-01-08 04:46:13+00:00
685325112850124800,8960773,17,9091,3792,2016-01-08 05:00:14+00:00
685532292383666176,8960773,17,2926,1107,2016-01-08 18:43:29+00:00
685547936038666240,8960773,17,31713,14915,2016-01-08 19:45:39+00:00
685641971164143616,8960773,17,2815,740,2016-01-09 01:59:19+00:00
685663452032069632,8960773,17,3109,1394,2016-01-09 03:24:40+00:00
685667379192414208,8960773,17,2274,543,2016-01-09 03:40:16+00:00
685681090388975616,8960773,17,1968,116,2016-01-09 04:34:45+00:00
685906723014619143,8960773,17,7217,2740,2016-01-09 19:31:20+00:00
685943807276412928,8960773,17,1572,566,2016-01-09 21:58:42+00:00
685973236358713344,8960773,17,2024,497,2016-01-09 23:55:38+00:00
686003207160610816,8960773,17,1765,594,2016-01-10 01:54:44+00:00
686007916130873345,8960773,17,2394,392,2016-01-10 02:13:27+00:00
686034024800862208,8960773,17,2964,1096,2016-01-10 03:57:12+00:00
686035780142297088,8960773,17,1107,112,2016-01-10 04:04:10+00:00
686050296934563840,8960773,17,2148,699,2016-01-10 05:01:51+00:00
686286779679375361,8960773,17,3876,1605,2016-01-10 20:41:33+00:00
686358356425093120,8960773,17,2098,635,2016-01-11 01:25:58+00:00
686377065986265092,8960773,17,2138,545,2016-01-11 02:40:19+00:00
686386521809772549,8960773,17,3149,848,2016-01-11 03:17:53+00:00
686394059078897668,8960773,17,1678,660,2016-01-11 03:47:50+00:00
686606069955735556,8960773,17,1822,523,2016-01-11 17:50:18+00:00
686618349602762752,8961288,17,3567,1304,2016-01-11 18:39:05+00:00
686683045143953408,8960773,17,2727,770,2016-01-11 22:56:10+00:00
686730991906516992,8960773,17,3995,1150,2016-01-12 02:06:41+00:00
686749460672679938,8960773,17,3356,1388,2016-01-12 03:20:05+00:00
686760001961103360,8960773,17,3394,1330,2016-01-12 04:01:58+00:00
686947101016735744,8960773,17,8333,3063,2016-01-12 16:25:26+00:00
687096057537363968,8960773,17,2160,582,2016-01-13 02:17:20+00:00
687102708889812993,8960773,17,2267,931,2016-01-13 02:43:46+00:00
687109925361856513,8960773,17,5612,2354,2016-01-13 03:12:26+00:00
687124485711986689,8960773,17,2111,486,2016-01-13 04:10:18+00:00
687127927494963200,8960773,17,5235,2169,2016-01-13 04:23:58+00:00
687312378585812992,8960773,17,4211,1823,2016-01-13 16:36:55+00:00
687317306314240000,8960773,17,19436,8785,2016-01-13 16:56:30+00:00
687399393394311168,8960773,17,1828,591,2016-01-13 22:22:41+00:00
687460506001633280,8960773,17,1992,521,2016-01-14 02:25:31+00:00
687476254459715584,8960773,17,1918,512,2016-01-14 03:28:06+00:00
687480748861947905,8960773,17,1551,229,2016-01-14 03:45:57+00:00
687494652870668288,8960773,17,1835,554,2016-01-14 04:41:12+00:00
687664829264453632,8960773,17,1875,490,2016-01-14 15:57:26+00:00
687704180304273409,8960773,17,2354,806,2016-01-14 18:33:48+00:00
687732144991551489,8960773,17,1697,640,2016-01-14 20:24:55+00:00
687807801670897665,8960773,17,2303,686,2016-01-15 01:25:33+00:00
687818504314159109,8960773,17,2397,915,2016-01-15 02:08:05+00:00
687826841265172480,8960773,17,2659,1077,2016-01-15 02:41:12+00:00
687841446767013888,8960773,17,5271,2399,2016-01-15 03:39:15+00:00
688064179421470721,8960773,17,1675,347,2016-01-15 18:24:18+00:00
688116655151435777,8960773,17,2728,742,2016-01-15 21:52:49+00:00
688179443353796608,8960773,17,2063,561,2016-01-16 02:02:19+00:00
688211956440801280,8960773,17,2167,793,2016-01-16 04:11:31+00:00
688385280030670848,8960773,17,8946,4282,2016-01-16 15:40:14+00:00
688519176466644993,8960773,17,2242,702,2016-01-17 00:32:18+00:00
688547210804498433,8960773,17,2499,668,2016-01-17 02:23:42+00:00
688789766343622656,8960773,17,2144,634,2016-01-17 18:27:32+00:00
688804835492233216,8960773,17,932,182,2016-01-17 19:27:24+00:00
688828561667567616,8960773,17,1337,350,2016-01-17 21:01:41+00:00
688894073864884227,8960773,17,2171,656,2016-01-18 01:22:00+00:00
688898160958271489,8960773,17,2025,749,2016-01-18 01:38:15+00:00
