tweet_id,created_at,followers,friends,favorites,retweets,cleaned_name,dog_breed,dog_type,prediction_configuration,Rating
793500921481273345,2016-11-01 17:12:16,8960770.0,17.0,10546.0,2338.0,Fiona,golden_retriever,None,0.326122,12.0
793286476301799424,2016-11-01 03:00:09,8960770.0,17.0,24299.0,9021.0,Moreton,Afghan_hound,None,0.274637,13.0
793271401113350145,2016-11-01 02:00:14,8960770.0,17.0,8598.0,2359.0,Dave,Siberian_husky,None,0.231695,12.0
793256262322548741,2016-11-01 01:00:05,8960770.0,17.0,19750.0,8219.0,Not_Available,basset,None,0.207622,12.0
793241302385262592,2016-11-01 00:00:38,8960770.0,17.0,10389.0,3244.0,Tucker,golden_retriever,None,0.559308,13.0
793226087023144960,2016-10-31 23:00:11,8960770.0,17.0,9690.0,2836.0,Juno,wire-haired_fox_terrier,None,0.456047,11.0
793210959003287553,2016-10-31 22:00:04,8960770.0,17.0,8825.0,2752.0,Maude,French_bulldog,None,0.0187591,10.0
793195938047070209,2016-10-31 21:00:23,8960770.0,17.0,15079.0,5534.0,Lily,Labrador_retriever,puppo,0.654762,12.0
793180763617361921,2016-10-31 20:00:05,8960770.0,17.0,6858.0,1967.0,Newt,Lakeland_terrier,None,0.266824,11.0
793165685325201412,2016-10-31 19:00:10,8960770.0,17.0,9276.0,2741.0,Benji,golden_retriever,None,0.946224,12.0
793150605191548928,2016-10-31 18:00:14,8960770.0,17.0,6113.0,1672.0,Nida,Italian_greyhound,None,0.193869,11.0
793120401413079041,2016-10-31 16:00:13,8960770.0,17.0,12500.0,3852.0,Robin,Labrador_retriever,None,0.7249439999999999,11.0
792883833364439040,2016-10-31 00:20:11,8960770.0,17.0,11158.0,4195.0,Bailey,standard_poodle,None,8.31451e-05,12.0
792773781206999040,2016-10-30 17:02:53,8960770.0,17.0,7275.0,1651.0,Monster,Yorkshire_terrier,None,0.912804,12.0
792394556390137856,2016-10-29 15:55:58,8960770.0,17.0,13257.0,4236.0,BeBe,cocker_spaniel,None,0.746387,12.0
792050063153438720,2016-10-28 17:07:05,8960770.0,17.0,7056.0,1757.0,Remus,komondor,None,0.942856,11.0
791672322847637504,2016-10-27 16:06:04,8960770.0,17.0,11605.0,3083.0,Not_Available,golden_retriever,None,0.705092,13.0
791406955684368384,2016-10-26 22:31:36,8960770.0,17.0,12995.0,4046.0,Levi,Pembroke,None,0.972629,12.0
791312159183634433,2016-10-26 16:14:55,8960770.0,17.0,8648.0,2493.0,Mabel,miniature_pinscher,None,0.892925,12.0
790987426131050500,2016-10-25 18:44:32,8960770.0,17.0,9699.0,2096.0,Misty,cocker_spaniel,None,0.349195,12.0
790946055508652032,2016-10-25 16:00:09,8960770.0,17.0,16473.0,4604.0,Betty,golden_retriever,puppo,0.245773,12.0
790698755171364864,2016-10-24 23:37:28,8960770.0,17.0,8101.0,1888.0,Mosby,Bernese_mountain_dog,None,0.996541,12.0
790581949425475584,2016-10-24 15:53:19,8960770.0,17.0,20395.0,6992.0,Duke,malinois,None,0.000152999,11.0
790337589677002753,2016-10-23 23:42:19,8960770.0,17.0,7735.0,1854.0,Maggie,Pembroke,None,0.658808,12.0
790277117346975746,2016-10-23 19:42:02,8960770.0,17.0,12407.0,3121.0,Bruce,Labrador_retriever,None,0.427742,11.0
789986466051088384,2016-10-23 00:27:05,8960770.0,17.0,9138.0,2267.0,Happy,golden_retriever,None,0.07853049999999999,12.0
789628658055020548,2016-10-22 00:45:17,8960770.0,17.0,7389.0,1732.0,Eli,chow,None,0.260702,13.0
789599242079838210,2016-10-21 22:48:24,8960770.0,17.0,6654.0,1887.0,Brownie,Chesapeake_Bay_retriever,None,0.8788219999999999,12.0
789530877013393408,2016-10-21 18:16:44,8960770.0,17.0,11575.0,3324.0,Rizzy,schipperke,None,0.363272,12.0
789268448748703744,2016-10-21 00:53:56,8960770.0,17.0,8998.0,2565.0,Stella,malamute,None,0.81286,10.0
789137962068021249,2016-10-20 16:15:26,8960770.0,17.0,9581.0,2743.0,Bo,Chihuahua,None,0.746135,12.0
788908386943430656,2016-10-20 01:03:11,8960770.0,17.0,27083.0,12273.0,Lucy,golden_retriever,None,0.0340897,11.0
788765914992902144,2016-10-19 15:37:03,8960770.0,17.0,26974.0,10115.0,Butter,cocker_spaniel,None,0.500509,12.0
788412144018661376,2016-10-18 16:11:17,8960770.0,17.0,15333.0,5170.0,Dexter,golden_retriever,None,0.805238,11.0
788178268662984705,2016-10-18 00:41:57,8960770.0,17.0,7141.0,2059.0,Not_Available,Samoyed,None,0.73548,13.0
788150585577050112,2016-10-17 22:51:57,8960769.0,17.0,6038.0,1254.0,Leo,chow,None,0.814145,13.0
787810552592695296,2016-10-17 00:20:47,8960770.0,17.0,8508.0,2991.0,Frank,pug,None,0.362835,11.0
787717603741622272,2016-10-16 18:11:26,8960770.0,17.0,10132.0,2725.0,Tonks,German_shepherd,puppo,0.992339,13.0
787397959788929025,2016-10-15 21:01:17,8960770.0,17.0,10755.0,2799.0,Moose,Chihuahua,None,0.900483,11.0
787322443945877504,2016-10-15 16:01:13,8960770.0,17.0,7687.0,1707.0,Lincoln,golden_retriever,None,0.105703,10.0
786963064373534720,2016-10-14 16:13:10,8960770.0,17.0,26279.0,7828.0,Rory,golden_retriever,None,0.915303,12.0
786709082849828864,2016-10-13 23:23:56,8960770.0,17.0,18028.0,6015.0,Logan,Pomeranian,None,0.467321,75.0
786664955043049472,2016-10-13 20:28:35,8960770.0,17.0,10453.0,2490.0,Not_Available,Leonberg,None,0.512034,12.0
786595970293370880,2016-10-13 15:54:28,8960770.0,17.0,9343.0,3076.0,Dale,Pembroke,None,0.709512,11.0
786363235746385920,2016-10-13 00:29:39,8960770.0,17.0,10744.0,3408.0,Rizzo,golden_retriever,doggo,0.929266,13.0
786233965241827333,2016-10-12 15:55:59,8960770.0,17.0,15027.0,4618.0,Mattie,Labrador_retriever,None,0.478193,11.0
785927819176054784,2016-10-11 19:39:28,8960770.0,17.0,11228.0,3130.0,Lucy,toy_poodle,None,0.00849262,12.0
785872687017132033,2016-10-11 16:00:24,8960770.0,17.0,6616.0,1765.0,Rusty,Great_Pyrenees,None,0.392108,12.0
785533386513321988,2016-10-10 17:32:08,8960770.0,17.0,8968.0,1953.0,Dallas,miniature_pinscher,None,0.436023,11.0
785264754247995392,2016-10-09 23:44:41,8960770.0,17.0,7166.0,1594.0,Doc,chow,None,0.056137,12.0
785170936622350336,2016-10-09 17:31:53,8960770.0,17.0,11859.0,4724.0,Hero,Eskimo_dog,None,0.0274944,11.0
784826020293709826,2016-10-08 18:41:19,8960770.0,17.0,9956.0,3172.0,Rusty,chow,None,0.0903414,13.0
784517518371221505,2016-10-07 22:15:26,8960770.0,17.0,8855.0,2475.0,Frankie,malamute,None,0.757764,11.0
784431430411685888,2016-10-07 16:33:21,8960770.0,17.0,5657.0,1246.0,Stormy,miniature_poodle,None,0.744819,12.0
783821107061198850,2016-10-06 00:08:09,8960770.0,17.0,7266.0,1922.0,Mairi,Lakeland_terrier,None,0.26565900000000003,12.0
783695101801398276,2016-10-05 15:47:27,8960770.0,17.0,10313.0,3149.0,Loomis,chow,None,0.314265,12.0
783466772167098368,2016-10-05 00:40:09,8960770.0,17.0,8324.0,2185.0,Finn,Chihuahua,None,0.789,11.0
783391753726550016,2016-10-04 19:42:03,8960770.0,17.0,16647.0,5346.0,Godi,Norwegian_elkhound,None,0.87713,13.0
783334639985389568,2016-10-04 15:55:06,8960770.0,17.0,28668.0,11425.0,Dave,Cardigan,None,0.593858,12.0
783085703974514689,2016-10-03 23:25:55,8960770.0,17.0,8044.0,2148.0,Earl,Chesapeake_Bay_retriever,None,0.240602,11.0
782969140009107456,2016-10-03 15:42:44,8960770.0,17.0,23776.0,7200.0,Cali,golden_retriever,None,0.17139300000000002,12.0
782747134529531904,2016-10-03 01:00:34,8960770.0,17.0,7363.0,1384.0,Deacon,golden_retriever,doggo,0.560699,11.0
782722598790725632,2016-10-02 23:23:04,8960770.0,17.0,16994.0,5274.0,Penny,Irish_setter,None,0.574557,10.0
782598640137187329,2016-10-02 15:10:30,8960770.0,17.0,7685.0,1836.0,Timmy,malamute,None,0.8408709999999999,11.0
782305867769217024,2016-10-01 19:47:08,8960770.0,17.0,16391.0,5419.0,Sampson,briard,doggo,0.5044270000000001,12.0
781661882474196992,2016-09-30 01:08:10,8960770.0,17.0,10276.0,2658.0,Not_Available,Pembroke,None,0.438087,5.0
781524693396357120,2016-09-29 16:03:01,8960770.0,17.0,20440.0,5435.0,Not_Available,Chesapeake_Bay_retriever,None,0.0035225,12.0
781251288990355457,2016-09-28 21:56:36,8960770.0,17.0,8278.0,2029.0,Oakley,Mexican_hairless,None,0.8877709999999999,11.0
781163403222056960,2016-09-28 16:07:23,8960770.0,17.0,9645.0,2696.0,Not_Available,Shetland_sheepdog,None,0.973841,10.0
780858289093574656,2016-09-27 19:54:58,8960770.0,17.0,7085.0,1961.0,Dash,Chesapeake_Bay_retriever,None,0.488555,10.0
780800785462489090,2016-09-27 16:06:28,8960770.0,17.0,5391.0,1263.0,Koda,Siberian_husky,None,0.951963,11.0
780601303617732608,2016-09-27 02:53:48,8960770.0,17.0,11898.0,3288.0,Hercules,Saint_Bernard,None,0.995143,12.0
780543529827336192,2016-09-26 23:04:13,8960770.0,17.0,6193.0,1705.0,Not_Available,golden_retriever,None,0.628312,12.0
780459368902959104,2016-09-26 17:29:48,8960770.0,17.0,5201.0,1048.0,Bear,Great_Dane,None,0.382491,11.0
780192070812196864,2016-09-25 23:47:39,8960770.0,17.0,8552.0,2190.0,Not_Available,vizsla,None,0.144012,11.0
779834332596887552,2016-09-25 00:06:08,8960770.0,17.0,18545.0,6848.0,Scout,golden_retriever,None,0.99383,11.0
779056095788752897,2016-09-22 20:33:42,8960770.0,17.0,14491.0,4414.0,Not_Available,Chihuahua,None,0.721188,13.0
778990705243029504,2016-09-22 16:13:51,8960770.0,17.0,19579.0,7001.0,Jay,cocker_spaniel,None,0.7153510000000001,11.0
778748913645780993,2016-09-22 00:13:04,8960770.0,17.0,6760.0,1274.0,Mya,Staffordshire_bullterrier,None,0.351434,11.0
778650543019483137,2016-09-21 17:42:10,8960770.0,17.0,5651.0,1463.0,Strider,German_shepherd,None,0.515699,10.0
778624900596654080,2016-09-21 16:00:17,8960770.0,17.0,4527.0,989.0,Penny,Airedale,None,0.786089,11.0
778408200802557953,2016-09-21 01:39:11,8960770.0,17.0,13362.0,4204.0,Not_Available,Pembroke,None,0.8483620000000001,14.0
778383385161035776,2016-09-21 00:00:35,8960770.0,17.0,5716.0,1069.0,Nala,collie,None,0.345266,13.0
778286810187399168,2016-09-20 17:36:50,8960770.0,17.0,10187.0,3215.0,Stanley,Boston_bull,None,0.32207,11.0
778039087836069888,2016-09-20 01:12:28,8960770.0,17.0,8336.0,2574.0,Not_Available,German_shepherd,pupper,0.717776,12.0
778027034220126208,2016-09-20 00:24:34,8960770.0,17.0,6435.0,1565.0,Sophie,clumber,pupper,0.946718,27.0
777885040357281792,2016-09-19 15:00:20,8960770.0,17.0,6240.0,1588.0,Wesley,Afghan_hound,None,0.123529,3.0
777684233540206592,2016-09-19 01:42:24,8960770.0,17.0,11024.0,2854.0,Not_Available,cocker_spaniel,None,0.253442,12.0
777621514455814149,2016-09-18 21:33:11,8960770.0,17.0,8568.0,2450.0,Derek,chow,None,0.999823,12.0
777189768882946048,2016-09-17 16:57:35,8960770.0,17.0,13970.0,4200.0,Jeffrey,Chihuahua,None,0.988412,12.0
776813020089548800,2016-09-16 16:00:31,8960770.0,17.0,4794.0,1178.0,Solomon,toy_poodle,None,0.51661,12.0
776477788987613185,2016-09-15 17:48:25,8960770.0,17.0,8644.0,2699.0,Huck,Labrador_retriever,pupper,0.8848389999999999,11.0
776218204058357768,2016-09-15 00:36:55,8960770.0,17.0,29267.0,15419.0,Not_Available,Samoyed,floofer,0.940326,13.0
776201521193218049,2016-09-14 23:30:38,8960770.0,17.0,9396.0,2452.0,O,Rottweiler,None,0.502228,10.0
776088319444877312,2016-09-14 16:00:49,8960770.0,17.0,1800.0,147.0,Not_Available,pug,None,7.657020000000001e-05,10.0
775842724423557120,2016-09-13 23:44:54,8960770.0,17.0,11474.0,2587.0,Blue,chow,None,0.520022,12.0
775364825476165632,2016-09-12 16:05:54,8960770.0,17.0,7234.0,2877.0,Finley,beagle,doggo,0.571229,11.0
775085132600442880,2016-09-11 21:34:30,8960770.0,17.0,15225.0,4595.0,Tucker,chow,None,0.316565,13.0
774757898236878852,2016-09-10 23:54:11,8960770.0,17.0,8439.0,1737.0,Finley,toy_poodle,None,0.7199409999999999,12.0
774639387460112384,2016-09-10 16:03:16,8960770.0,17.0,6601.0,1684.0,Sprinkles,Walker_hound,None,0.6275930000000001,10.0
774314403806253056,2016-09-09 18:31:54,8960770.0,17.0,21335.0,5373.0,Not_Available,Eskimo_dog,None,0.5960449999999999,14.0
773985732834758656,2016-09-08 20:45:53,8960770.0,17.0,10521.0,3757.0,Winnie,pug,pupper,0.10957,11.0
773922284943896577,2016-09-08 16:33:46,8960770.0,17.0,6277.0,1705.0,Heinrich,Pomeranian,None,0.554331,12.0
773704687002451968,2016-09-08 02:09:06,8960770.0,17.0,6469.0,1578.0,Loki,silky_terrier,None,0.324251,12.0
773670353721753600,2016-09-07 23:52:41,8960770.0,17.0,5243.0,1280.0,Shakespeare,Old_English_sheepdog,None,0.969311,10.0
773547596996571136,2016-09-07 15:44:53,8960770.0,17.0,21651.0,5978.0,Chelsea,Norwegian_elkhound,pupper,0.372202,11.0
773308824254029826,2016-09-06 23:56:05,8960770.0,17.0,22827.0,7272.0,Bungalo,Labrador_retriever,None,0.151406,12.0
773247561583001600,2016-09-06 19:52:39,8960770.0,17.0,9268.0,3168.0,Chip,miniature_pinscher,None,0.08336879999999999,10.0
773191612633579521,2016-09-06 16:10:20,8960770.0,17.0,9793.0,4021.0,Grey,Blenheim_spaniel,None,0.427766,12.0
772877495989305348,2016-09-05 19:22:09,8960770.0,17.0,8374.0,3767.0,Not_Available,Norwegian_elkhound,None,0.138523,11.0
772826264096874500,2016-09-05 15:58:34,8960770.0,17.0,7869.0,2298.0,Roosevelt,basset,None,0.915351,11.0
772581559778025472,2016-09-04 23:46:12,8960770.0,17.0,6348.0,1656.0,Not_Available,Newfoundland,None,0.574345,10.0
772193107915964416,2016-09-03 22:02:38,8960770.0,17.0,5886.0,1345.0,Willem,Pembroke,pupper,0.367945,12.0
772152991789019136,2016-09-03 19:23:13,8960770.0,17.0,3732.0,1104.0,Not_Available,golden_retriever,None,0.275318,10.0
772117678702071809,2016-09-03 17:02:54,8960770.0,17.0,3691.0,720.0,Jack,Labrador_retriever,None,0.217821,12.0
772114945936949249,2016-09-03 16:52:02,8960770.0,17.0,2677.0,458.0,Finn,Chihuahua,None,0.803293,10.0
772102971039580160,2016-09-03 16:04:27,8960770.0,17.0,3924.0,911.0,Penny,Pembroke,None,0.54178,11.0
771770456517009408,2016-09-02 18:03:10,8960770.0,17.0,11731.0,3273.0,Davey,papillon,None,0.53318,11.0
771500966810099713,2016-09-02 00:12:18,8960770.0,17.0,8102.0,2544.0,Dakota,Labrador_retriever,None,0.833952,12.0
771380798096281600,2016-09-01 16:14:48,8960770.0,17.0,10273.0,4914.0,Fizz,collie,None,0.503728,11.0
771136648247640064,2016-09-01 00:04:38,8960770.0,17.0,8948.0,2843.0,Dixie,golden_retriever,None,0.297402,11.0
771102124360998913,2016-08-31 21:47:27,8960770.0,17.0,6095.0,1398.0,Charlie,Labrador_retriever,None,0.568789,12.0
770787852854652928,2016-08-31 00:58:39,8960770.0,17.0,4822.0,1168.0,Winston,Bernese_mountain_dog,None,0.787812,10.0
770772759874076672,2016-08-30 23:58:40,8960770.0,17.0,5075.0,1378.0,Sebastian,chow,None,0.979515,11.0
770414278348247044,2016-08-30 00:14:12,8960770.0,17.0,6197.0,2040.0,Al,golden_retriever,None,0.0535696,11.0
770293558247038976,2016-08-29 16:14:30,8960770.0,17.0,6092.0,1425.0,Jackson,Italian_greyhound,None,0.931668,10.0
770069151037685760,2016-08-29 01:22:47,8960770.0,17.0,7423.0,2231.0,Carbon,Boston_bull,None,0.414965,10.0
769940425801170949,2016-08-28 16:51:16,8960770.0,17.0,30568.0,9268.0,Klein,miniature_pinscher,None,0.796313,12.0
769695466921623552,2016-08-28 00:37:54,8960770.0,17.0,6288.0,1638.0,Titan,pug,None,0.407117,13.0
769212283578875904,2016-08-26 16:37:54,8960770.0,17.0,5268.0,1664.0,DonDon,golden_retriever,None,0.16653800000000002,12.0
768970937022709760,2016-08-26 00:38:52,8960770.0,17.0,13965.0,6312.0,Kirby,Pomeranian,None,0.182358,12.0
768855141948723200,2016-08-25 16:58:45,8960770.0,17.0,4091.0,862.0,Jesse,chow,None,0.7202189999999999,11.0
768609597686943744,2016-08-25 00:43:02,8960770.0,17.0,4018.0,1161.0,Lou,basenji,None,0.183283,10.0
768596291618299904,2016-08-24 23:50:10,8960770.0,17.0,4924.0,1243.0,Oakley,Great_Pyrenees,None,0.729745,12.0
768473857036525572,2016-08-24 15:43:39,8960770.0,17.0,13307.0,3311.0,Chevy,Labrador_retriever,None,0.73917,11.0
767754930266464257,2016-08-22 16:06:54,8960770.0,17.0,15629.0,5223.0,Philbert,vizsla,None,0.307794,11.0
767500508068192258,2016-08-21 23:15:55,8960770.0,17.0,7337.0,2273.0,Louie,chow,None,0.483228,12.0
767122157629476866,2016-08-20 22:12:29,8960770.0,17.0,9949.0,2774.0,Rupert,toy_poodle,None,0.873841,13.0
766793450729734144,2016-08-20 00:26:19,8960770.0,17.0,4927.0,1322.0,Rufus,beagle,None,0.451697,10.0
766693177336135680,2016-08-19 17:47:52,8960770.0,17.0,3921.0,774.0,Brudge,Doberman,None,0.948355,11.0
766423258543644672,2016-08-18 23:55:18,8960770.0,17.0,5871.0,1532.0,Shadoe,keeshond,None,0.995823,9.0
766313316352462849,2016-08-18 16:38:26,8960770.0,17.0,6636.0,1823.0,Oscar,toy_poodle,None,0.966896,12.0
766069199026450432,2016-08-18 00:28:24,8960770.0,17.0,4127.0,822.0,Juno,redbone,None,0.484855,12.0
766008592277377025,2016-08-17 20:27:34,8960770.0,17.0,3666.0,483.0,Angel,Welsh_springer_spaniel,None,0.7281529999999999,11.0
765719909049503744,2016-08-17 01:20:27,8960770.0,17.0,7069.0,2101.0,Brat,golden_retriever,None,0.969518,12.0
765669560888528897,2016-08-16 22:00:23,8960770.0,17.0,5071.0,1201.0,Tove,beagle,None,0.993333,12.0
765395769549590528,2016-08-16 03:52:26,8960770.0,17.0,26083.0,3295.0,Not_Available,Pembroke,None,0.509491,13.0
765371061932261376,2016-08-16 02:14:15,8960770.0,17.0,6904.0,2104.0,Louie,golden_retriever,pupper,0.829456,11.0
765222098633691136,2016-08-15 16:22:20,8960770.0,17.0,11371.0,3294.0,Gromit,dalmatian,None,0.556595,10.0
764857477905154048,2016-08-14 16:13:27,8960770.0,17.0,6305.0,1726.0,Aubie,Bernese_mountain_dog,None,0.7920590000000001,12.0
764259802650378240,2016-08-13 00:38:30,8960770.0,17.0,5874.0,1461.0,Kota,German_shepherd,None,0.973677,10.0
763837565564780549,2016-08-11 20:40:41,8960770.0,17.0,12246.0,4025.0,Alfie,malamute,None,0.375098,11.0
763183847194451968,2016-08-10 01:23:03,8960770.0,17.0,5246.0,1431.0,Clark,miniature_poodle,None,0.354674,8.0
763103485927849985,2016-08-09 20:03:43,8960770.0,17.0,7202.0,2240.0,Belle,chow,None,0.0390848,10.0
762699858130116608,2016-08-08 17:19:51,8960770.0,17.0,11835.0,3496.0,Leela,kelpie,None,0.519047,11.0
762471784394268675,2016-08-08 02:13:34,8960770.0,17.0,10952.0,6215.0,Glenn,Samoyed,None,0.540276,12.0
762464539388485633,2016-08-08 01:44:46,8960770.0,17.0,10046.0,4033.0,Buddy,chow,None,0.999953,12.0
761976711479193600,2016-08-06 17:26:19,8960770.0,17.0,5269.0,1937.0,Shelby,Labrador_retriever,None,0.475552,12.0
761599872357261312,2016-08-05 16:28:54,8960770.0,17.0,4028.0,1157.0,Sephie,Gordon_setter,None,0.240427,11.0
761334018830917632,2016-08-04 22:52:29,8960770.0,17.0,5060.0,1410.0,Bruce,Norwegian_elkhound,None,0.8229360000000001,10.0
761292947749015552,2016-08-04 20:09:17,8960770.0,17.0,4378.0,1054.0,Bonaparte,standard_poodle,None,0.6608930000000001,11.0
761227390836215808,2016-08-04 15:48:47,8960770.0,17.0,5204.0,1516.0,Albert,French_bulldog,None,0.280802,10.0
761004547850530816,2016-08-04 01:03:17,8960770.0,17.0,11070.0,3373.0,Bo,golden_retriever,None,0.735163,11.0
760893934457552897,2016-08-03 17:43:45,8960770.0,17.0,3725.0,942.0,Wishes,Blenheim_spaniel,doggo,0.113992,11.0
760656994973933572,2016-08-03 02:02:14,8960770.0,17.0,6426.0,1845.0,Rose,golden_retriever,None,0.760546,11.0
760539183865880579,2016-08-02 18:14:06,8960770.0,17.0,7382.0,3513.0,Atlas,Samoyed,None,0.988013,12.0
760290219849637889,2016-08-02 01:44:48,8960770.0,17.0,26126.0,11115.0,Rocco,Old_English_sheepdog,None,0.3022,13.0
759923798737051648,2016-08-01 01:28:46,8960770.0,17.0,14314.0,5453.0,Not_Available,Labrador_retriever,None,0.324579,10.0
759846353224826880,2016-07-31 20:21:02,8960770.0,17.0,6569.0,1904.0,Kirby,Sussex_spaniel,None,0.355395,11.0
759793422261743616,2016-07-31 16:50:42,8960770.0,17.0,5800.0,1848.0,Maggie,golden_retriever,doggo,0.985876,12.0
759557299618865152,2016-07-31 01:12:26,8960770.0,17.0,4560.0,1155.0,Emma,golden_retriever,None,0.763333,10.0
759447681597108224,2016-07-30 17:56:51,8960770.0,17.0,8282.0,2386.0,Oakley,kuvasz,None,0.223148,11.0
759197388317847553,2016-07-30 01:22:17,8960770.0,17.0,5933.0,1884.0,Luna,kuvasz,None,0.5113409999999999,12.0
759099523532779520,2016-07-29 18:53:24,8960770.0,17.0,14131.0,4021.0,Toby,Shetland_sheepdog,None,0.12903399999999998,7.0
759047813560868866,2016-07-29 15:27:55,8960770.0,17.0,6311.0,1938.0,Spencer,Labrador_retriever,None,0.778546,11.0
758854675097526272,2016-07-29 02:40:28,8960770.0,17.0,3463.0,874.0,Lilli,Old_English_sheepdog,None,0.0237914,11.0
758828659922702336,2016-07-29 00:57:05,8960770.0,17.0,10918.0,3726.0,Not_Available,Chesapeake_Bay_retriever,doggo,0.480048,13.0
758474966123810816,2016-07-28 01:31:38,8960771.0,17.0,3701.0,962.0,Brandonald,Pembroke,None,0.546145,11.0
758405701903519748,2016-07-27 20:56:24,8960771.0,17.0,5070.0,1847.0,Odie,Chesapeake_Bay_retriever,None,0.702954,10.0
758355060040593408,2016-07-27 17:35:10,8960771.0,17.0,3291.0,1025.0,Corey,Pembroke,None,0.987643,11.0
758041019896193024,2016-07-26 20:47:17,8960771.0,17.0,2629.0,361.0,Not_Available,Cardigan,None,0.0512653,9.0
757741869644341248,2016-07-26 00:58:34,8960771.0,17.0,6687.0,3159.0,Leonard,Old_English_sheepdog,None,0.128899,10.0
757725642876129280,2016-07-25 23:54:05,8960771.0,17.0,4417.0,1173.0,Beckham,Labrador_retriever,None,0.128128,11.0
757611664640446465,2016-07-25 16:21:11,8960771.0,17.0,4452.0,1062.0,Cooper,bluetick,None,0.829259,12.0
757400162377592832,2016-07-25 02:20:45,8960771.0,17.0,14731.0,6618.0,Not_Available,golden_retriever,None,0.0878003,13.0
757393109802180609,2016-07-25 01:52:43,8960771.0,17.0,5654.0,1680.0,Not_Available,Labrador_retriever,doggo,0.787125,10.0
757354760399941633,2016-07-24 23:20:20,8960771.0,17.0,4394.0,1371.0,Devón,Italian_greyhound,None,0.914667,8.0
756998049151549440,2016-07-23 23:42:53,8960771.0,17.0,6117.0,1917.0,Oliver,golden_retriever,None,0.678555,11.0
756939218950160384,2016-07-23 19:49:07,8960771.0,17.0,6459.0,1937.0,Jax,golden_retriever,pupper,0.790371,12.0
756651752796094464,2016-07-23 00:46:50,8960771.0,17.0,4906.0,1254.0,Gert,Pembroke,None,0.294808,11.0
756303284449767430,2016-07-22 01:42:09,8960771.0,17.0,3836.0,1072.0,Not_Available,golden_retriever,None,0.981652,11.0
756288534030475264,2016-07-22 00:43:32,8960771.0,17.0,42878.0,17141.0,Not_Available,French_bulldog,None,0.032492200000000006,12.0
756275833623502848,2016-07-21 23:53:04,8960772.0,17.0,6215.0,1483.0,Not_Available,Airedale,puppo,0.602957,10.0
755955933503782912,2016-07-21 02:41:54,8960772.0,17.0,7106.0,2774.0,Not_Available,Pekinese,pupper,0.596882,12.0
755110668769038337,2016-07-18 18:43:07,8960772.0,17.0,20604.0,10726.0,Watson,Labrador_retriever,None,0.708974,13.0
754856583969079297,2016-07-18 01:53:28,8960772.0,17.0,6704.0,2424.0,Winnie,golden_retriever,None,0.8723850000000001,11.0
754449512966619136,2016-07-16 22:55:55,8960772.0,17.0,3644.0,710.0,Dex,beagle,None,0.858513,11.0
754120377874386944,2016-07-16 01:08:03,8960773.0,17.0,7677.0,2273.0,Not_Available,chow,None,0.168909,10.0
753655901052166144,2016-07-14 18:22:23,8960773.0,17.0,5680.0,2102.0,Not_Available,miniature_pinscher,None,0.456092,10.0
753398408988139520,2016-07-14 01:19:12,8960773.0,17.0,5586.0,1836.0,Scout,whippet,None,0.163794,12.0
753375668877008896,2016-07-13 23:48:51,8960773.0,17.0,7429.0,2241.0,Hank,bluetick,None,0.36007100000000003,8.0
753294487569522689,2016-07-13 18:26:16,8960773.0,17.0,3268.0,1006.0,Ace,chow,None,0.194773,11.0
753026973505581056,2016-07-13 00:43:15,8960773.0,17.0,3813.0,926.0,Tayzie,Pembroke,None,0.868511,10.0
752917284578922496,2016-07-12 17:27:23,8960773.0,17.0,6745.0,1515.0,Grizzie,German_shepherd,None,0.609283,11.0
752682090207055872,2016-07-12 01:52:49,8960773.0,17.0,5842.0,1538.0,Not_Available,German_shepherd,doggo,0.299966,10.0
752660715232722944,2016-07-12 00:27:52,8960773.0,17.0,4255.0,1504.0,Not_Available,English_setter,doggo,0.0505118,10.0
752519690950500352,2016-07-11 15:07:30,8960773.0,17.0,7163.0,3331.0,Not_Available,Labrador_retriever,puppo,1.00288e-05,11.0
752334515931054080,2016-07-11 02:51:40,8960773.0,17.0,3714.0,1062.0,Not_Available,Bedlington_terrier,doggo,0.399163,8.0
752173152931807232,2016-07-10 16:10:29,8960773.0,17.0,5793.0,1767.0,Brody,Labrador_retriever,None,0.527659,12.0
751937170840121344,2016-07-10 00:32:46,8960773.0,17.0,5049.0,1267.0,Ruby,Lakeland_terrier,None,0.4241680000000001,11.0
751830394383790080,2016-07-09 17:28:29,8960773.0,17.0,5663.0,1879.0,Tucker,chow,None,0.703569,12.0
751598357617971201,2016-07-09 02:06:27,8960773.0,17.0,7717.0,2942.0,Toby,toy_poodle,None,0.757756,13.0
751583847268179968,2016-07-09 01:08:47,8960773.0,17.0,4269.0,1058.0,Not_Available,dalmatian,doggo,0.8683040000000001,5.0
751538714308972544,2016-07-08 22:09:27,8960773.0,17.0,4900.0,1211.0,Max,Labrador_retriever,None,0.516257,10.0
751456908746354688,2016-07-08 16:44:23,8960773.0,17.0,3120.0,971.0,Not_Available,golden_retriever,pupper,0.714409,12.0
751251247299190784,2016-07-08 03:07:09,8960773.0,17.0,12141.0,5667.0,Gilbert,Walker_hound,None,0.178852,10.0
751205363882532864,2016-07-08 00:04:50,8960773.0,17.0,6142.0,1749.0,Not_Available,Labrador_retriever,None,0.947164,12.0
751132876104687617,2016-07-07 19:16:47,8960773.0,17.0,4926.0,1257.0,Cooper,Labrador_retriever,puppo,0.92939,10.0
